event_id,home_team,away_team,commence_time,bookmaker,market,player,direction,line,odds,timestamp
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Stephon Castle,Under,14.5,110,2026-01-20T17:11:45.402862
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Stephon Castle,Over,15.5,-110,2026-01-20T17:11:45.402863
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Stephon Castle,Under,15.5,-120,2026-01-20T17:11:45.402864
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Stephon Castle,Over,16.5,115,2026-01-20T17:11:45.402865
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Stephon Castle,Under,16.5,-150,2026-01-20T17:11:45.402866
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Stephon Castle,Over,17.5,150,2026-01-20T17:11:45.402867
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Stephon Castle,Under,17.5,-200,2026-01-20T17:11:45.402873
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Stephon Castle,Over,18.5,185,2026-01-20T17:11:45.402875
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Stephon Castle,Under,18.5,-250,2026-01-20T17:11:45.402876
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Tari Eason,Over,7.5,-300,2026-01-20T17:11:45.402877
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Tari Eason,Under,7.5,215,2026-01-20T17:11:45.402879
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Tari Eason,Over,8.5,-200,2026-01-20T17:11:45.402880
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Tari Eason,Under,8.5,150,2026-01-20T17:11:45.402880
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Tari Eason,Over,9.5,-145,2026-01-20T17:11:45.402881
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Tari Eason,Under,9.5,110,2026-01-20T17:11:45.402882
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Tari Eason,Over,10.5,-105,2026-01-20T17:11:45.402883
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Tari Eason,Under,10.5,-125,2026-01-20T17:11:45.402884
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Tari Eason,Over,11.5,125,2026-01-20T17:11:45.402885
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Tari Eason,Under,11.5,-165,2026-01-20T17:11:45.402886
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Tari Eason,Over,12.5,165,2026-01-20T17:11:45.402890
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Tari Eason,Under,12.5,-220,2026-01-20T17:11:45.402892
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Victor Wembanyama,Over,19.5,-275,2026-01-20T17:11:45.402893
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Victor Wembanyama,Under,19.5,200,2026-01-20T17:11:45.402894
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Victor Wembanyama,Over,20.5,-210,2026-01-20T17:11:45.402895
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Victor Wembanyama,Under,20.5,155,2026-01-20T17:11:45.402896
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Victor Wembanyama,Over,21.5,-165,2026-01-20T17:11:45.402897
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Victor Wembanyama,Under,21.5,125,2026-01-20T17:11:45.402898
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Victor Wembanyama,Over,22.5,-135,2026-01-20T17:11:45.402899
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Victor Wembanyama,Under,22.5,105,2026-01-20T17:11:45.402900
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Victor Wembanyama,Over,23.5,-110,2026-01-20T17:11:45.402903
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Victor Wembanyama,Under,23.5,-120,2026-01-20T17:11:45.402904
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Victor Wembanyama,Over,24.5,110,2026-01-20T17:11:45.402905
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Victor Wembanyama,Under,24.5,-145,2026-01-20T17:11:45.402906
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Victor Wembanyama,Over,25.5,135,2026-01-20T17:11:45.402907
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Victor Wembanyama,Under,25.5,-180,2026-01-20T17:11:45.402908
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Victor Wembanyama,Over,26.5,165,2026-01-20T17:11:45.402909
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Victor Wembanyama,Under,26.5,-220,2026-01-20T17:11:45.402910
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Victor Wembanyama,Over,27.5,200,2026-01-20T17:11:45.402911
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,bovada,player_points,Victor Wembanyama,Under,27.5,-275,2026-01-20T17:11:45.402912
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Dylan Harper,Over,2.5,-160,2026-01-20T17:11:46.392321
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Dylan Harper,Under,2.5,124,2026-01-20T17:11:46.392328
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Amen Thompson,Over,7.5,100,2026-01-20T17:11:46.392329
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Amen Thompson,Under,7.5,-128,2026-01-20T17:11:46.392330
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Julian Champagnie,Over,5.5,-104,2026-01-20T17:11:46.392331
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Julian Champagnie,Under,5.5,-122,2026-01-20T17:11:46.392332
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Stephon Castle,Over,4.5,124,2026-01-20T17:11:46.392334
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Stephon Castle,Under,4.5,-160,2026-01-20T17:11:46.392335
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Harrison Barnes,Over,2.5,-106,2026-01-20T17:11:46.392335
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Harrison Barnes,Under,2.5,-120,2026-01-20T17:11:46.392337
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Victor Wembanyama,Over,9.5,-113,2026-01-20T17:11:46.392340
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Victor Wembanyama,Under,9.5,-113,2026-01-20T17:11:46.392341
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Kevin Durant,Over,5.5,112,2026-01-20T17:11:46.392342
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Kevin Durant,Under,5.5,-142,2026-01-20T17:11:46.392343
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Jabari Smith Jr,Over,6.5,-120,2026-01-20T17:11:46.392343
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Jabari Smith Jr,Under,6.5,-106,2026-01-20T17:11:46.392344
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Keldon Johnson,Over,5.5,130,2026-01-20T17:11:46.392345
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Keldon Johnson,Under,5.5,-166,2026-01-20T17:11:46.392346
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Luke Kornet,Over,4.5,-162,2026-01-20T17:11:46.392347
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Luke Kornet,Under,4.5,126,2026-01-20T17:11:46.392348
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,De'Aaron Fox,Over,3.5,-113,2026-01-20T17:11:46.392350
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,De'Aaron Fox,Under,3.5,-113,2026-01-20T17:11:46.392351
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Tari Eason,Over,5.5,122,2026-01-20T17:11:46.392352
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Tari Eason,Under,5.5,-156,2026-01-20T17:11:46.392353
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Alperen Sengun,Over,8.5,-128,2026-01-20T17:11:46.392354
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Alperen Sengun,Under,8.5,100,2026-01-20T17:11:46.392354
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Clint Capela,Over,4.5,-138,2026-01-20T17:11:46.392355
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanduel,player_rebounds,Clint Capela,Under,4.5,108,2026-01-20T17:11:46.392356
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Julian Champagnie,Over,5.5,-108,2026-01-20T17:11:46.392358
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Julian Champagnie,Under,5.5,-120,2026-01-20T17:11:46.392359
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Alperen Sengun,Over,9.5,100,2026-01-20T17:11:46.392361
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Alperen Sengun,Under,9.5,-130,2026-01-20T17:11:46.392362
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Jabari Smith Jr,Over,6.5,-109,2026-01-20T17:11:46.392363
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Jabari Smith Jr,Under,6.5,-119,2026-01-20T17:11:46.392364
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Stephon Castle,Over,4.5,126,2026-01-20T17:11:46.392365
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Stephon Castle,Under,4.5,-164,2026-01-20T17:11:46.392366
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Tari Eason,Over,5.5,115,2026-01-20T17:11:46.392367
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Tari Eason,Under,5.5,-149,2026-01-20T17:11:46.392367
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Amen Thompson,Over,7.5,102,2026-01-20T17:11:46.392368
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Amen Thompson,Under,7.5,-132,2026-01-20T17:11:46.392369
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Victor Wembanyama,Over,9.5,-108,2026-01-20T17:11:46.392371
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Victor Wembanyama,Under,9.5,-120,2026-01-20T17:11:46.392372
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Luke Kornet,Over,5.5,125,2026-01-20T17:11:46.392373
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Luke Kornet,Under,5.5,-164,2026-01-20T17:11:46.392374
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Harrison Barnes,Over,2.5,-112,2026-01-20T17:11:46.392375
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Harrison Barnes,Under,2.5,-115,2026-01-20T17:11:46.392376
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,De'Aaron Fox,Over,3.5,-118,2026-01-20T17:11:46.392376
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,De'Aaron Fox,Under,3.5,-110,2026-01-20T17:11:46.392377
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Kevin Durant,Over,5.5,113,2026-01-20T17:11:46.392378
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Kevin Durant,Under,5.5,-147,2026-01-20T17:11:46.392379
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Clint Capela,Over,4.5,-143,2026-01-20T17:11:46.392381
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Clint Capela,Under,4.5,110,2026-01-20T17:11:46.392382
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Josh Okogie,Over,2.5,110,2026-01-20T17:11:46.392383
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Josh Okogie,Under,2.5,-143,2026-01-20T17:11:46.392384
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Dylan Harper,Over,2.5,-130,2026-01-20T17:11:46.392385
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Dylan Harper,Under,2.5,100,2026-01-20T17:11:46.392385
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Reed Sheppard,Over,1.5,-152,2026-01-20T17:11:46.392386
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Reed Sheppard,Under,1.5,117,2026-01-20T17:11:46.392387
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Keldon Johnson,Over,4.5,-156,2026-01-20T17:11:46.392388
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Keldon Johnson,Under,4.5,120,2026-01-20T17:11:46.392389
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Dorian Finney-Smith,Over,2.5,-120,2026-01-20T17:11:46.392391
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,betonlineag,player_rebounds,Dorian Finney-Smith,Under,2.5,-108,2026-01-20T17:11:46.392392
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanatics,player_rebounds,Alperen Sengun,Over,9.5,105,2026-01-20T17:11:46.392393
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,fanatics,player_rebounds,Alperen Sengun,Under,9.5,-140,2026-01-20T17:11:46.392394
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Victor Wembanyama,Over,9.5,-107,2026-01-20T17:11:46.392395
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Victor Wembanyama,Under,9.5,-122,2026-01-20T17:11:46.392397
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Alperen Sengun,Over,9.5,101,2026-01-20T17:11:46.392398
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Alperen Sengun,Under,9.5,-133,2026-01-20T17:11:46.392398
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Amen Thompson,Over,7.5,108,2026-01-20T17:11:46.392399
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Amen Thompson,Under,7.5,-142,2026-01-20T17:11:46.392400
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Jabari Smith Jr,Over,6.5,104,2026-01-20T17:11:46.392402
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Jabari Smith Jr,Under,6.5,-136,2026-01-20T17:11:46.392403
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Julian Champagnie,Over,5.5,-104,2026-01-20T17:11:46.392404
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Julian Champagnie,Under,5.5,-126,2026-01-20T17:11:46.392410
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Tari Eason,Over,5.5,106,2026-01-20T17:11:46.392411
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Tari Eason,Under,5.5,-139,2026-01-20T17:11:46.392412
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Luke Kornet,Over,5.5,113,2026-01-20T17:11:46.392413
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Luke Kornet,Under,5.5,-148,2026-01-20T17:11:46.392414
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Keldon Johnson,Over,4.5,-159,2026-01-20T17:11:46.392415
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Keldon Johnson,Under,4.5,121,2026-01-20T17:11:46.392416
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Kevin Durant,Over,4.5,-154,2026-01-20T17:11:46.392418
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Kevin Durant,Under,4.5,117,2026-01-20T17:11:46.392420
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Clint Capela,Over,4.5,-135,2026-01-20T17:11:46.392421
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Clint Capela,Under,4.5,102,2026-01-20T17:11:46.392422
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Stephon Castle,Over,3.5,-166,2026-01-20T17:11:46.392422
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Stephon Castle,Under,3.5,126,2026-01-20T17:11:46.392423
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,De'Aaron Fox,Over,3.5,-125,2026-01-20T17:11:46.392424
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,De'Aaron Fox,Under,3.5,-105,2026-01-20T17:11:46.392425
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Dorian Finney-Smith,Over,2.5,-133,2026-01-20T17:11:46.392426
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Dorian Finney-Smith,Under,2.5,101,2026-01-20T17:11:46.392427
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Dylan Harper,Over,2.5,-125,2026-01-20T17:11:46.392429
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Dylan Harper,Under,2.5,-105,2026-01-20T17:11:46.392430
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Harrison Barnes,Over,2.5,-125,2026-01-20T17:11:46.392430
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Harrison Barnes,Under,2.5,-105,2026-01-20T17:11:46.392432
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Josh Okogie,Over,2.5,129,2026-01-20T17:11:46.392433
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Josh Okogie,Under,2.5,-170,2026-01-20T17:11:46.392434
fb399b86d88c46a22fa7c2e3d981fdda,Houston Rockets,San Antonio Spurs,2026-01-21T01:10:00Z,draftkings,player_rebounds,Reed Sheppard,Over,1.5,-158,2026-01-20T17:11:46.392434
